ANO;MES;NM_MES;PRODUTO;ESTADO - SIGLA;NM_ESTADO;VL_MEDIO_VENDA
2022;11;NOVEMBRO;GASOLINA;PI;PIAUÍ;5.19
2022;11;NOVEMBRO;GASOLINA;PR;PARANÁ;5.21
2022;11;NOVEMBRO;GASOLINA;RJ;RIO DE JANEIRO;5.08
2022;11;NOVEMBRO;GASOLINA;RO;RONDÔNIA;5.2
2022;11;NOVEMBRO;GASOLINA;RR;RORAIMA;5.25
2022;11;NOVEMBRO;GASOLINA;RS;RIO GRANDE DO SUL;4.92
2022;11;NOVEMBRO;GASOLINA;SC;SANTA CATARINA;5.09
2022;11;NOVEMBRO;GASOLINA;SE;SERGIPE;4.97
2022;11;NOVEMBRO;GASOLINA;SP;SÃO PAULO;4.91
2022;11;NOVEMBRO;GASOLINA;TO;TOCANTINS;5.34
2022;11;NOVEMBRO;GASOLINA ADITIVADA;AC;ACRE;5.45
2022;11;NOVEMBRO;GASOLINA ADITIVADA;AL;ALAGOAS;5.35
2022;11;NOVEMBRO;GASOLINA ADITIVADA;AM;AMAZONAS;4.99
2022;11;NOVEMBRO;GASOLINA ADITIVADA;AP;AMAPÁ;4.93
2022;11;NOVEMBRO;GASOLINA ADITIVADA;BA;BAHIA;5.64
2022;11;NOVEMBRO;GASOLINA ADITIVADA;CE;CEARÁ;5.22
2022;11;NOVEMBRO;GASOLINA ADITIVADA;DF;DISTRITO FEDERAL;5.25
2022;11;NOVEMBRO;GASOLINA ADITIVADA;ES;ESPIRITO SANTO;5.19
2022;11;NOVEMBRO;GASOLINA ADITIVADA;GO;GOIÁS;5.16
2022;11;NOVEMBRO;GASOLINA ADITIVADA;MA;MARANHÃO;5.1
2022;11;NOVEMBRO;GASOLINA ADITIVADA;MG;MINAS GERAIS;5.14
2022;11;NOVEMBRO;GASOLINA ADITIVADA;MS;MATO GROSSO DO SUL;4.99
2022;11;NOVEMBRO;GASOLINA ADITIVADA;MT;MATO GROSSO;5.15
2022;11;NOVEMBRO;GASOLINA ADITIVADA;PA;PARÁ;5.17
2022;11;NOVEMBRO;GASOLINA ADITIVADA;PB;PARAÍBA;5.02
2022;11;NOVEMBRO;GASOLINA ADITIVADA;PE;PERNAMBUCO;5.23
2022;11;NOVEMBRO;GASOLINA ADITIVADA;PI;PIAUÍ;5.38
2022;11;NOVEMBRO;GASOLINA ADITIVADA;PR;PARANÁ;5.35
2022;11;NOVEMBRO;GASOLINA ADITIVADA;RJ;RIO DE JANEIRO;5.22
2022;11;NOVEMBRO;GASOLINA ADITIVADA;RO;RONDÔNIA;5.32
2022;11;NOVEMBRO;GASOLINA ADITIVADA;RR;RORAIMA;5.33
2022;11;NOVEMBRO;GASOLINA ADITIVADA;RS;RIO GRANDE DO SUL;5.08
2022;11;NOVEMBRO;GASOLINA ADITIVADA;SC;SANTA CATARINA;5.21
2022;11;NOVEMBRO;GASOLINA ADITIVADA;SE;SERGIPE;5.06
2022;11;NOVEMBRO;GASOLINA ADITIVADA;SP;SÃO PAULO;5.14
2022;11;NOVEMBRO;GASOLINA ADITIVADA;TO;TOCANTINS;5.44
2022;11;NOVEMBRO;GNV;AL;ALAGOAS;4.65
2022;11;NOVEMBRO;GNV;AM;AMAZONAS;4.14
2022;11;NOVEMBRO;GNV;BA;BAHIA;4.35
2022;11;NOVEMBRO;GNV;CE;CEARÁ;4.51
2022;11;NOVEMBRO;GNV;ES;ESPIRITO SANTO;5.02
2022;11;NOVEMBRO;GNV;MG;MINAS GERAIS;5.05
2022;11;NOVEMBRO;GNV;MS;MATO GROSSO DO SUL;4.99
2022;11;NOVEMBRO;GNV;MT;MATO GROSSO;3.19
2022;11;NOVEMBRO;GNV;PB;PARAÍBA;4.6
2022;11;NOVEMBRO;GNV;PE;PERNAMBUCO;3.99
2022;11;NOVEMBRO;GNV;PR;PARANÁ;5.99
2022;11;NOVEMBRO;GNV;RJ;RIO DE JANEIRO;4.8
2022;11;NOVEMBRO;GNV;RS;RIO GRANDE DO SUL;5.44
2022;11;NOVEMBRO;GNV;SC;SANTA CATARINA;5.89
2022;11;NOVEMBRO;GNV;SE;SERGIPE;5.04
2022;11;NOVEMBRO;GNV;SP;SÃO PAULO;5.46
2022;12;DEZEMBRO;DIESEL;AC;ACRE;7.45
2022;12;DEZEMBRO;DIESEL;AL;ALAGOAS;6.61
2022;12;DEZEMBRO;DIESEL;AM;AMAZONAS;6.64
2022;12;DEZEMBRO;DIESEL;AP;AMAPÁ;6.53
2022;12;DEZEMBRO;DIESEL;BA;BAHIA;6.24
2022;12;DEZEMBRO;DIESEL;CE;CEARÁ;6.74
2022;12;DEZEMBRO;DIESEL;DF;DISTRITO FEDERAL;6.51
2022;12;DEZEMBRO;DIESEL;ES;ESPIRITO SANTO;6.27
2022;12;DEZEMBRO;DIESEL;GO;GOIÁS;6.27
2022;12;DEZEMBRO;DIESEL;MA;MARANHÃO;6.58
2022;12;DEZEMBRO;DIESEL;MG;MINAS GERAIS;6.3
2022;12;DEZEMBRO;DIESEL;MS;MATO GROSSO DO SUL;6.33
2022;12;DEZEMBRO;DIESEL;MT;MATO GROSSO;6.57
2022;12;DEZEMBRO;DIESEL;PA;PARÁ;6.8
2022;12;DEZEMBRO;DIESEL;PB;PARAÍBA;6.39
2022;12;DEZEMBRO;DIESEL;PE;PERNAMBUCO;6.46
2022;12;DEZEMBRO;DIESEL;PI;PIAUÍ;6.78
2022;12;DEZEMBRO;DIESEL;PR;PARANÁ;6.25
2022;12;DEZEMBRO;DIESEL;RJ;RIO DE JANEIRO;6.36
2022;12;DEZEMBRO;DIESEL;RO;RONDÔNIA;6.98
2022;12;DEZEMBRO;DIESEL;RR;RORAIMA;6.99
2022;12;DEZEMBRO;DIESEL;RS;RIO GRANDE DO SUL;6.29
2022;12;DEZEMBRO;DIESEL;SC;SANTA CATARINA;6.28
2022;12;DEZEMBRO;DIESEL;SE;SERGIPE;6.08
2022;12;DEZEMBRO;DIESEL;SP;SÃO PAULO;6.32
2022;12;DEZEMBRO;DIESEL;TO;TOCANTINS;6.43
2022;12;DEZEMBRO;DIESEL S10;AC;ACRE;7.5
2022;12;DEZEMBRO;DIESEL S10;AL;ALAGOAS;6.65
2022;12;DEZEMBRO;DIESEL S10;AM;AMAZONAS;6.73
2022;12;DEZEMBRO;DIESEL S10;AP;AMAPÁ;6.91
2022;12;DEZEMBRO;DIESEL S10;BA;BAHIA;6.33
2022;12;DEZEMBRO;DIESEL S10;CE;CEARÁ;6.86
2022;12;DEZEMBRO;DIESEL S10;DF;DISTRITO FEDERAL;6.64
2022;12;DEZEMBRO;DIESEL S10;ES;ESPIRITO SANTO;6.4
2022;12;DEZEMBRO;DIESEL S10;GO;GOIÁS;6.43
2022;12;DEZEMBRO;DIESEL S10;MA;MARANHÃO;6.67
2022;12;DEZEMBRO;DIESEL S10;MG;MINAS GERAIS;6.44
2022;12;DEZEMBRO;DIESEL S10;MS;MATO GROSSO DO SUL;6.46
2022;12;DEZEMBRO;DIESEL S10;MT;MATO GROSSO;6.69
2022;12;DEZEMBRO;DIESEL S10;PA;PARÁ;6.82
2022;12;DEZEMBRO;DIESEL S10;PB;PARAÍBA;6.5
2022;12;DEZEMBRO;DIESEL S10;PE;PERNAMBUCO;6.44
2022;12;DEZEMBRO;DIESEL S10;PI;PIAUÍ;6.82
2022;12;DEZEMBRO;DIESEL S10;PR;PARANÁ;6.46
2022;12;DEZEMBRO;DIESEL S10;RJ;RIO DE JANEIRO;6.49
2022;12;DEZEMBRO;DIESEL S10;RO;RONDÔNIA;7.0
2022;12;DEZEMBRO;DIESEL S10;RR;RORAIMA;7.14
2022;12;DEZEMBRO;DIESEL S10;RS;RIO GRANDE DO SUL;6.39
2022;12;DEZEMBRO;DIESEL S10;SC;SANTA CATARINA;6.42
2022;12;DEZEMBRO;DIESEL S10;SE;SERGIPE;6.57
2022;12;DEZEMBRO;DIESEL S10;SP;SÃO PAULO;6.47
2022;12;DEZEMBRO;DIESEL S10;TO;TOCANTINS;6.49
2022;12;DEZEMBRO;ETANOL;AC;ACRE;4.31
2022;12;DEZEMBRO;ETANOL;AL;ALAGOAS;3.83
2022;12;DEZEMBRO;ETANOL;AM;AMAZONAS;3.83
2022;12;DEZEMBRO;ETANOL;AP;AMAPÁ;4.92
2022;12;DEZEMBRO;ETANOL;BA;BAHIA;4.03
2022;12;DEZEMBRO;ETANOL;CE;CEARÁ;4.23
2022;12;DEZEMBRO;ETANOL;DF;DISTRITO FEDERAL;4.02
2022;12;DEZEMBRO;ETANOL;ES;ESPIRITO SANTO;4.3
2022;12;DEZEMBRO;ETANOL;GO;GOIÁS;3.74
2022;12;DEZEMBRO;ETANOL;MA;MARANHÃO;4.41
2022;12;DEZEMBRO;ETANOL;MG;MINAS GERAIS;3.83
2022;12;DEZEMBRO;ETANOL;MS;MATO GROSSO DO SUL;3.81
2022;12;DEZEMBRO;ETANOL;MT;MATO GROSSO;3.64
2022;12;DEZEMBRO;ETANOL;PA;PARÁ;4.57
2022;12;DEZEMBRO;ETANOL;PB;PARAÍBA;3.67
2022;12;DEZEMBRO;ETANOL;PE;PERNAMBUCO;3.87
2022;12;DEZEMBRO;ETANOL;PI;PIAUÍ;4.15
2022;12;DEZEMBRO;ETANOL;PR;PARANÁ;4.13
2022;12;DEZEMBRO;ETANOL;RJ;RIO DE JANEIRO;4.49
2022;12;DEZEMBRO;ETANOL;RO;RONDÔNIA;4.75
2022;12;DEZEMBRO;ETANOL;RR;RORAIMA;4.86
2022;12;DEZEMBRO;ETANOL;RS;RIO GRANDE DO SUL;4.78
2022;12;DEZEMBRO;ETANOL;SC;SANTA CATARINA;4.53
2022;12;DEZEMBRO;ETANOL;SE;SERGIPE;3.65
2022;12;DEZEMBRO;ETANOL;SP;SÃO PAULO;3.75
2022;12;DEZEMBRO;ETANOL;TO;TOCANTINS;4.32
2022;12;DEZEMBRO;GASOLINA;AC;ACRE;5.38
2022;12;DEZEMBRO;GASOLINA;AL;ALAGOAS;4.98
2022;12;DEZEMBRO;GASOLINA;AM;AMAZONAS;4.83
2022;12;DEZEMBRO;GASOLINA;AP;AMAPÁ;4.51
2022;12;DEZEMBRO;GASOLINA;BA;BAHIA;5.17
2022;12;DEZEMBRO;GASOLINA;CE;CEARÁ;5.12
2022;12;DEZEMBRO;GASOLINA;DF;DISTRITO FEDERAL;5.06
2022;12;DEZEMBRO;GASOLINA;ES;ESPIRITO SANTO;5.02
2022;12;DEZEMBRO;GASOLINA;GO;GOIÁS;4.97
2022;12;DEZEMBRO;GASOLINA;MA;MARANHÃO;4.86
2022;12;DEZEMBRO;GASOLINA;MG;MINAS GERAIS;4.9
2022;12;DEZEMBRO;GASOLINA;MS;MATO GROSSO DO SUL;4.77
2022;12;DEZEMBRO;GASOLINA;MT;MATO GROSSO;5.01
2022;12;DEZEMBRO;GASOLINA;PA;PARÁ;4.89
2022;12;DEZEMBRO;GASOLINA;PB;PARAÍBA;4.77
2022;12;DEZEMBRO;GASOLINA;PE;PERNAMBUCO;4.98
2022;12;DEZEMBRO;GASOLINA;PI;PIAUÍ;5.19
2022;12;DEZEMBRO;GASOLINA;PR;PARANÁ;5.12
2022;12;DEZEMBRO;GASOLINA;RJ;RIO DE JANEIRO;5.09
2022;12;DEZEMBRO;GASOLINA;RO;RONDÔNIA;5.19
2022;12;DEZEMBRO;GASOLINA;RR;RORAIMA;5.25
2022;12;DEZEMBRO;GASOLINA;RS;RIO GRANDE DO SUL;4.88
2022;12;DEZEMBRO;GASOLINA;SC;SANTA CATARINA;5.09
2022;12;DEZEMBRO;GASOLINA;SE;SERGIPE;4.83
2022;12;DEZEMBRO;GASOLINA;SP;SÃO PAULO;4.87
2022;12;DEZEMBRO;GASOLINA;TO;TOCANTINS;5.21
2022;12;DEZEMBRO;GASOLINA ADITIVADA;AC;ACRE;5.47
2022;12;DEZEMBRO;GASOLINA ADITIVADA;AL;ALAGOAS;5.16
2022;12;DEZEMBRO;GASOLINA ADITIVADA;AM;AMAZONAS;4.91
2022;12;DEZEMBRO;GASOLINA ADITIVADA;AP;AMAPÁ;4.8
2022;12;DEZEMBRO;GASOLINA ADITIVADA;BA;BAHIA;5.29
2022;12;DEZEMBRO;GASOLINA ADITIVADA;CE;CEARÁ;5.3
2022;12;DEZEMBRO;GASOLINA ADITIVADA;DF;DISTRITO FEDERAL;5.16
2022;12;DEZEMBRO;GASOLINA ADITIVADA;ES;ESPIRITO SANTO;5.2
2022;12;DEZEMBRO;GASOLINA ADITIVADA;GO;GOIÁS;5.05
2022;12;DEZEMBRO;GASOLINA ADITIVADA;MA;MARANHÃO;5.01
2022;12;DEZEMBRO;GASOLINA ADITIVADA;MG;MINAS GERAIS;5.08
2022;12;DEZEMBRO;GASOLINA ADITIVADA;MS;MATO GROSSO DO SUL;4.93
2022;12;DEZEMBRO;GASOLINA ADITIVADA;MT;MATO GROSSO;5.13
2022;12;DEZEMBRO;GASOLINA ADITIVADA;PA;PARÁ;5.09
2022;12;DEZEMBRO;GASOLINA ADITIVADA;PB;PARAÍBA;4.93
2022;12;DEZEMBRO;GASOLINA ADITIVADA;PE;PERNAMBUCO;5.16
2022;12;DEZEMBRO;GASOLINA ADITIVADA;PI;PIAUÍ;5.42
2022;12;DEZEMBRO;GASOLINA ADITIVADA;PR;PARANÁ;5.28
2022;12;DEZEMBRO;GASOLINA ADITIVADA;RJ;RIO DE JANEIRO;5.24
2022;12;DEZEMBRO;GASOLINA ADITIVADA;RO;RONDÔNIA;5.34
2022;12;DEZEMBRO;GASOLINA ADITIVADA;RR;RORAIMA;5.33
2022;12;DEZEMBRO;GASOLINA ADITIVADA;RS;RIO GRANDE DO SUL;5.04
2022;12;DEZEMBRO;GASOLINA ADITIVADA;SC;SANTA CATARINA;5.21
2022;12;DEZEMBRO;GASOLINA ADITIVADA;SE;SERGIPE;4.93
2022;12;DEZEMBRO;GASOLINA ADITIVADA;SP;SÃO PAULO;5.12
2022;12;DEZEMBRO;GASOLINA ADITIVADA;TO;TOCANTINS;5.32
2022;12;DEZEMBRO;GNV;AL;ALAGOAS;4.57
2022;12;DEZEMBRO;GNV;AM;AMAZONAS;4.19
2022;12;DEZEMBRO;GNV;BA;BAHIA;4.2
2022;12;DEZEMBRO;GNV;CE;CEARÁ;4.48
2022;12;DEZEMBRO;GNV;DF;DISTRITO FEDERAL;6.13
2022;12;DEZEMBRO;GNV;ES;ESPIRITO SANTO;4.91
2022;12;DEZEMBRO;GNV;MG;MINAS GERAIS;5.06
2022;12;DEZEMBRO;GNV;MS;MATO GROSSO DO SUL;4.89
2022;12;DEZEMBRO;GNV;MT;MATO GROSSO;3.19
2022;12;DEZEMBRO;GNV;PB;PARAÍBA;4.75
2022;12;DEZEMBRO;GNV;PE;PERNAMBUCO;3.98
2022;12;DEZEMBRO;GNV;PR;PARANÁ;5.97
2022;12;DEZEMBRO;GNV;RJ;RIO DE JANEIRO;4.76
2022;12;DEZEMBRO;GNV;RS;RIO GRANDE DO SUL;5.61
2022;12;DEZEMBRO;GNV;SC;SANTA CATARINA;5.92
2022;12;DEZEMBRO;GNV;SE;SERGIPE;5.08
2022;12;DEZEMBRO;GNV;SP;SÃO PAULO;5.3
2023;1;JANEIRO;DIESEL;AC;ACRE;7.25
2023;1;JANEIRO;DIESEL;AL;ALAGOAS;6.68
2023;1;JANEIRO;DIESEL;AM;AMAZONAS;6.61
2023;1;JANEIRO;DIESEL;AP;AMAPÁ;6.44
2023;1;JANEIRO;DIESEL;BA;BAHIA;6.5
2023;1;JANEIRO;DIESEL;CE;CEARÁ;6.67
2023;1;JANEIRO;DIESEL;DF;DISTRITO FEDERAL;6.39
2023;1;JANEIRO;DIESEL;ES;ESPIRITO SANTO;6.11
2023;1;JANEIRO;DIESEL;GO;GOIÁS;6.2
2023;1;JANEIRO;DIESEL;MA;MARANHÃO;6.39
2023;1;JANEIRO;DIESEL;MG;MINAS GERAIS;6.16
2023;1;JANEIRO;DIESEL;MS;MATO GROSSO DO SUL;6.46
2023;1;JANEIRO;DIESEL;MT;MATO GROSSO;6.47
2023;1;JANEIRO;DIESEL;PA;PARÁ;6.79
2023;1;JANEIRO;DIESEL;PB;PARAÍBA;6.29
2023;1;JANEIRO;DIESEL;PE;PERNAMBUCO;6.32
2023;1;JANEIRO;DIESEL;PI;PIAUÍ;6.69
2023;1;JANEIRO;DIESEL;PR;PARANÁ;6.2
2023;1;JANEIRO;DIESEL;RJ;RIO DE JANEIRO;6.24
2023;1;JANEIRO;DIESEL;RO;RONDÔNIA;7.07
2023;1;JANEIRO;DIESEL;RR;RORAIMA;7.13
2023;1;JANEIRO;DIESEL;RS;RIO GRANDE DO SUL;6.2
2023;1;JANEIRO;DIESEL;SC;SANTA CATARINA;6.37
2023;1;JANEIRO;DIESEL;SE;SERGIPE;6.15
2023;1;JANEIRO;DIESEL;SP;SÃO PAULO;6.32
2023;1;JANEIRO;DIESEL;TO;TOCANTINS;6.14
2023;1;JANEIRO;DIESEL S10;AC;ACRE;7.25
2023;1;JANEIRO;DIESEL S10;AL;ALAGOAS;6.74
2023;1;JANEIRO;DIESEL S10;AM;AMAZONAS;6.83
2023;1;JANEIRO;DIESEL S10;AP;AMAPÁ;6.79
2023;1;JANEIRO;DIESEL S10;BA;BAHIA;6.61
2023;1;JANEIRO;DIESEL S10;CE;CEARÁ;6.71
2023;1;JANEIRO;DIESEL S10;DF;DISTRITO FEDERAL;6.57
2023;1;JANEIRO;DIESEL S10;ES;ESPIRITO SANTO;6.24
2023;1;JANEIRO;DIESEL S10;GO;GOIÁS;6.33
2023;1;JANEIRO;DIESEL S10;MA;MARANHÃO;6.38
2023;1;JANEIRO;DIESEL S10;MG;MINAS GERAIS;6.28
2023;1;JANEIRO;DIESEL S10;MS;MATO GROSSO DO SUL;6.52
2023;1;JANEIRO;DIESEL S10;MT;MATO GROSSO;6.59
2023;1;JANEIRO;DIESEL S10;PA;PARÁ;6.83
2023;1;JANEIRO;DIESEL S10;PB;PARAÍBA;6.42
2023;1;JANEIRO;DIESEL S10;PE;PERNAMBUCO;6.24
2023;1;JANEIRO;DIESEL S10;PI;PIAUÍ;6.71
2023;1;JANEIRO;DIESEL S10;PR;PARANÁ;6.37
2023;1;JANEIRO;DIESEL S10;RJ;RIO DE JANEIRO;6.38
2023;1;JANEIRO;DIESEL S10;RO;RONDÔNIA;7.1
2023;1;JANEIRO;DIESEL S10;RR;RORAIMA;7.19
2023;1;JANEIRO;DIESEL S10;RS;RIO GRANDE DO SUL;6.31
2023;1;JANEIRO;DIESEL S10;SC;SANTA CATARINA;6.48
2023;1;JANEIRO;DIESEL S10;SE;SERGIPE;6.31
2023;1;JANEIRO;DIESEL S10;SP;SÃO PAULO;6.46
2023;1;JANEIRO;DIESEL S10;TO;TOCANTINS;6.24
2023;1;JANEIRO;ETANOL;AC;ACRE;4.37
2023;1;JANEIRO;ETANOL;AL;ALAGOAS;4.12
2023;1;JANEIRO;ETANOL;AM;AMAZONAS;3.91
2023;1;JANEIRO;ETANOL;AP;AMAPÁ;5.19
2023;1;JANEIRO;ETANOL;BA;BAHIA;4.48
2023;1;JANEIRO;ETANOL;CE;CEARÁ;4.58
2023;1;JANEIRO;ETANOL;DF;DISTRITO FEDERAL;3.98
2023;1;JANEIRO;ETANOL;ES;ESPIRITO SANTO;4.4
2023;1;JANEIRO;ETANOL;GO;GOIÁS;3.74
2023;1;JANEIRO;ETANOL;MA;MARANHÃO;4.49
2023;1;JANEIRO;ETANOL;MG;MINAS GERAIS;3.89
2023;1;JANEIRO;ETANOL;MS;MATO GROSSO DO SUL;3.9
2023;1;JANEIRO;ETANOL;MT;MATO GROSSO;3.57
2023;1;JANEIRO;ETANOL;PA;PARÁ;4.66
2023;1;JANEIRO;ETANOL;PB;PARAÍBA;3.77
2023;1;JANEIRO;ETANOL;PE;PERNAMBUCO;4.08
2023;1;JANEIRO;ETANOL;PI;PIAUÍ;4.24
2023;1;JANEIRO;ETANOL;PR;PARANÁ;4.1
2023;1;JANEIRO;ETANOL;RJ;RIO DE JANEIRO;4.49
2023;1;JANEIRO;ETANOL;RO;RONDÔNIA;4.73
2023;1;JANEIRO;ETANOL;RR;RORAIMA;4.86
2023;1;JANEIRO;ETANOL;RS;RIO GRANDE DO SUL;4.85
2023;1;JANEIRO;ETANOL;SC;SANTA CATARINA;4.59
2023;1;JANEIRO;ETANOL;SE;SERGIPE;4.07
2023;1;JANEIRO;ETANOL;SP;SÃO PAULO;3.8
2023;1;JANEIRO;ETANOL;TO;TOCANTINS;4.38
2023;1;JANEIRO;GASOLINA;AC;ACRE;5.27
2023;1;JANEIRO;GASOLINA;AL;ALAGOAS;5.18
2023;1;JANEIRO;GASOLINA;AM;AMAZONAS;5.21
2023;1;JANEIRO;GASOLINA;AP;AMAPÁ;4.58
2023;1;JANEIRO;GASOLINA;BA;BAHIA;5.53
2023;1;JANEIRO;GASOLINA;CE;CEARÁ;5.52
2023;1;JANEIRO;GASOLINA;DF;DISTRITO FEDERAL;4.94
2023;1;JANEIRO;GASOLINA;ES;ESPIRITO SANTO;5.11
2023;1;JANEIRO;GASOLINA;GO;GOIÁS;4.92
2023;1;JANEIRO;GASOLINA;MA;MARANHÃO;4.9
2023;1;JANEIRO;GASOLINA;MG;MINAS GERAIS;4.98
2023;1;JANEIRO;GASOLINA;MS;MATO GROSSO DO SUL;4.93
2023;1;JANEIRO;GASOLINA;MT;MATO GROSSO;5.02
2023;1;JANEIRO;GASOLINA;PA;PARÁ;5.1
2023;1;JANEIRO;GASOLINA;PB;PARAÍBA;4.78
2023;1;JANEIRO;GASOLINA;PE;PERNAMBUCO;4.96
2023;1;JANEIRO;GASOLINA;PI;PIAUÍ;5.21
2023;1;JANEIRO;GASOLINA;PR;PARANÁ;5.08
2023;1;JANEIRO;GASOLINA;RJ;RIO DE JANEIRO;5.11
2023;1;JANEIRO;GASOLINA;RO;RONDÔNIA;5.2
2023;1;JANEIRO;GASOLINA;RR;RORAIMA;5.43
2023;1;JANEIRO;GASOLINA;RS;RIO GRANDE DO SUL;4.95
2023;1;JANEIRO;GASOLINA;SC;SANTA CATARINA;5.16
2023;1;JANEIRO;GASOLINA;SE;SERGIPE;5.04
2023;1;JANEIRO;GASOLINA;SP;SÃO PAULO;4.94
2023;1;JANEIRO;GASOLINA;TO;TOCANTINS;5.23
2023;1;JANEIRO;GASOLINA ADITIVADA;AC;ACRE;5.37
2023;1;JANEIRO;GASOLINA ADITIVADA;AL;ALAGOAS;5.36
2023;1;JANEIRO;GASOLINA ADITIVADA;AM;AMAZONAS;5.24
2023;1;JANEIRO;GASOLINA ADITIVADA;AP;AMAPÁ;4.82
2023;1;JANEIRO;GASOLINA ADITIVADA;BA;BAHIA;5.65
2023;1;JANEIRO;GASOLINA ADITIVADA;CE;CEARÁ;5.67
2023;1;JANEIRO;GASOLINA ADITIVADA;DF;DISTRITO FEDERAL;5.05
2023;1;JANEIRO;GASOLINA ADITIVADA;ES;ESPIRITO SANTO;5.28
2023;1;JANEIRO;GASOLINA ADITIVADA;GO;GOIÁS;5.02
2023;1;JANEIRO;GASOLINA ADITIVADA;MA;MARANHÃO;5.03
2023;1;JANEIRO;GASOLINA ADITIVADA;MG;MINAS GERAIS;5.16
2023;1;JANEIRO;GASOLINA ADITIVADA;MS;MATO GROSSO DO SUL;5.07
2023;1;JANEIRO;GASOLINA ADITIVADA;MT;MATO GROSSO;5.14
2023;1;JANEIRO;GASOLINA ADITIVADA;PA;PARÁ;5.34
2023;1;JANEIRO;GASOLINA ADITIVADA;PB;PARAÍBA;4.94
2023;1;JANEIRO;GASOLINA ADITIVADA;PE;PERNAMBUCO;5.11
2023;1;JANEIRO;GASOLINA ADITIVADA;PI;PIAUÍ;5.44
2023;1;JANEIRO;GASOLINA ADITIVADA;PR;PARANÁ;5.25
2023;1;JANEIRO;GASOLINA ADITIVADA;RJ;RIO DE JANEIRO;5.26
2023;1;JANEIRO;GASOLINA ADITIVADA;RO;RONDÔNIA;5.37
2023;1;JANEIRO;GASOLINA ADITIVADA;RR;RORAIMA;5.51
2023;1;JANEIRO;GASOLINA ADITIVADA;RS;RIO GRANDE DO SUL;5.13
2023;1;JANEIRO;GASOLINA ADITIVADA;SC;SANTA CATARINA;5.29
2023;1;JANEIRO;GASOLINA ADITIVADA;SE;SERGIPE;5.11
2023;1;JANEIRO;GASOLINA ADITIVADA;SP;SÃO PAULO;5.2
2023;1;JANEIRO;GASOLINA ADITIVADA;TO;TOCANTINS;5.33
2023;1;JANEIRO;GNV;AL;ALAGOAS;4.66
2023;1;JANEIRO;GNV;AM;AMAZONAS;4.19
2023;1;JANEIRO;GNV;BA;BAHIA;4.29
2023;1;JANEIRO;GNV;CE;CEARÁ;4.52
2023;1;JANEIRO;GNV;ES;ESPIRITO SANTO;4.86
2023;1;JANEIRO;GNV;MG;MINAS GERAIS;5.0
2023;1;JANEIRO;GNV;MS;MATO GROSSO DO SUL;4.91
2023;1;JANEIRO;GNV;MT;MATO GROSSO;3.5
2023;1;JANEIRO;GNV;PB;PARAÍBA;4.64
2023;1;JANEIRO;GNV;PE;PERNAMBUCO;3.98
2023;1;JANEIRO;GNV;PR;PARANÁ;5.99
2023;1;JANEIRO;GNV;RJ;RIO DE JANEIRO;4.84
2023;1;JANEIRO;GNV;RS;RIO GRANDE DO SUL;5.48
2023;1;JANEIRO;GNV;SC;SANTA CATARINA;5.72
2023;1;JANEIRO;GNV;SE;SERGIPE;5.09
2023;1;JANEIRO;GNV;SP;SÃO PAULO;5.16
2023;2;FEVEREIRO;DIESEL;AC;ACRE;7.05
2023;2;FEVEREIRO;DIESEL;AL;ALAGOAS;6.68
2023;2;FEVEREIRO;DIESEL;AM;AMAZONAS;6.25
2023;2;FEVEREIRO;DIESEL;AP;AMAPÁ;6.37
2023;2;FEVEREIRO;DIESEL;BA;BAHIA;6.14
2023;2;FEVEREIRO;DIESEL;CE;CEARÁ;6.52
2023;2;FEVEREIRO;DIESEL;DF;DISTRITO FEDERAL;6.08
2023;2;FEVEREIRO;DIESEL;ES;ESPIRITO SANTO;5.84
2023;2;FEVEREIRO;DIESEL;GO;GOIÁS;6.01
2023;2;FEVEREIRO;DIESEL;MA;MARANHÃO;6.05
2023;2;FEVEREIRO;DIESEL;MG;MINAS GERAIS;5.91
2023;2;FEVEREIRO;DIESEL;MS;MATO GROSSO DO SUL;6.25
2023;2;FEVEREIRO;DIESEL;MT;MATO GROSSO;6.21
2023;2;FEVEREIRO;DIESEL;PA;PARÁ;6.45
2023;2;FEVEREIRO;DIESEL;PB;PARAÍBA;6.1
2023;2;FEVEREIRO;DIESEL;PE;PERNAMBUCO;5.96
2023;2;FEVEREIRO;DIESEL;PI;PIAUÍ;6.34
2023;2;FEVEREIRO;DIESEL;PR;PARANÁ;5.92
2023;2;FEVEREIRO;DIESEL;RJ;RIO DE JANEIRO;6.05
2023;2;FEVEREIRO;DIESEL;RO;RONDÔNIA;6.9
2023;2;FEVEREIRO;DIESEL;RR;RORAIMA;7.13
2023;2;FEVEREIRO;DIESEL;RS;RIO GRANDE DO SUL;5.92
2023;2;FEVEREIRO;DIESEL;SC;SANTA CATARINA;6.13
2023;2;FEVEREIRO;DIESEL;SE;SERGIPE;5.6
2023;2;FEVEREIRO;DIESEL;SP;SÃO PAULO;6.04
2023;2;FEVEREIRO;DIESEL;TO;TOCANTINS;5.82
2023;2;FEVEREIRO;DIESEL S10;AC;ACRE;7.11
2023;2;FEVEREIRO;DIESEL S10;AL;ALAGOAS;6.51
2023;2;FEVEREIRO;DIESEL S10;AM;AMAZONAS;6.48
2023;2;FEVEREIRO;DIESEL S10;AP;AMAPÁ;6.77
2023;2;FEVEREIRO;DIESEL S10;BA;BAHIA;6.26
