ANO;MES;NM_MES;REGIAO - SIGLA;ESTADO - SIGLA;NM_ESTADO;MUNICIPIO;PRODUTO;VL_MEDIO_VENDA
2022;1;JANEIRO;NE;AL;ALAGOAS;ARAPIRACA;DIESEL S10;5.62
2022;1;JANEIRO;NE;AL;ALAGOAS;ARAPIRACA;ETANOL;5.06
2022;1;JANEIRO;NE;AL;ALAGOAS;ARAPIRACA;GASOLINA;6.63
2022;1;JANEIRO;NE;AL;ALAGOAS;ARAPIRACA;GASOLINA ADITIVADA;6.72
2022;1;JANEIRO;NE;AL;ALAGOAS;DELMIRO GOUVEIA;DIESEL;6.12
2022;1;JANEIRO;NE;AL;ALAGOAS;DELMIRO GOUVEIA;DIESEL S10;6.13
2022;1;JANEIRO;NE;AL;ALAGOAS;DELMIRO GOUVEIA;ETANOL;5.97
2022;1;JANEIRO;NE;AL;ALAGOAS;DELMIRO GOUVEIA;GASOLINA;7.28
2022;1;JANEIRO;NE;AL;ALAGOAS;DELMIRO GOUVEIA;GASOLINA ADITIVADA;7.38
2022;1;JANEIRO;NE;AL;ALAGOAS;MACEIO;DIESEL;5.57
2022;1;JANEIRO;NE;AL;ALAGOAS;MACEIO;DIESEL S10;5.62
2022;1;JANEIRO;NE;AL;ALAGOAS;MACEIO;ETANOL;5.13
2022;1;JANEIRO;NE;AL;ALAGOAS;MACEIO;GASOLINA;6.47
2022;1;JANEIRO;NE;AL;ALAGOAS;MACEIO;GASOLINA ADITIVADA;6.62
2022;1;JANEIRO;NE;AL;ALAGOAS;MACEIO;GNV;4.66
2022;1;JANEIRO;NE;AL;ALAGOAS;PALMEIRA DOS INDIOS;DIESEL;5.67
2022;1;JANEIRO;NE;AL;ALAGOAS;PALMEIRA DOS INDIOS;DIESEL S10;5.78
2022;1;JANEIRO;NE;AL;ALAGOAS;PALMEIRA DOS INDIOS;ETANOL;5.38
2022;1;JANEIRO;NE;AL;ALAGOAS;PALMEIRA DOS INDIOS;GASOLINA;6.77
2022;1;JANEIRO;NE;AL;ALAGOAS;PALMEIRA DOS INDIOS;GASOLINA ADITIVADA;6.87
2022;1;JANEIRO;NE;AL;ALAGOAS;PALMEIRA DOS INDIOS;GNV;5.2
2022;1;JANEIRO;NE;BA;BAHIA;BARREIRAS;DIESEL;5.73
2022;1;JANEIRO;NE;BA;BAHIA;BARREIRAS;DIESEL S10;5.82
2022;1;JANEIRO;NE;BA;BAHIA;BARREIRAS;ETANOL;5.16
2022;1;JANEIRO;NE;BA;BAHIA;BARREIRAS;GASOLINA;6.83
2022;1;JANEIRO;NE;BA;BAHIA;BARREIRAS;GASOLINA ADITIVADA;6.92
2022;1;JANEIRO;NE;BA;BAHIA;BRUMADO;DIESEL;5.72
2022;1;JANEIRO;NE;BA;BAHIA;BRUMADO;DIESEL S10;5.78
2022;1;JANEIRO;NE;BA;BAHIA;BRUMADO;ETANOL;5.59
2022;1;JANEIRO;NE;BA;BAHIA;BRUMADO;GASOLINA;7.18
2022;1;JANEIRO;NE;BA;BAHIA;BRUMADO;GASOLINA ADITIVADA;7.19
2022;1;JANEIRO;NE;BA;BAHIA;CAETITE;DIESEL;6.22
2022;1;JANEIRO;NE;BA;BAHIA;CAETITE;DIESEL S10;6.27
2022;1;JANEIRO;NE;BA;BAHIA;CAETITE;ETANOL;5.57
2022;1;JANEIRO;NE;BA;BAHIA;CAETITE;GASOLINA;7.4
2022;1;JANEIRO;NE;BA;BAHIA;CAETITE;GASOLINA ADITIVADA;7.47
2022;1;JANEIRO;NE;BA;BAHIA;CAMACARI;DIESEL;5.58
2022;1;JANEIRO;NE;BA;BAHIA;CAMACARI;DIESEL S10;5.66
2022;1;JANEIRO;NE;BA;BAHIA;CAMACARI;ETANOL;5.43
2022;1;JANEIRO;NE;BA;BAHIA;CAMACARI;GASOLINA;6.7
2022;1;JANEIRO;NE;BA;BAHIA;CAMACARI;GASOLINA ADITIVADA;6.87
2022;1;JANEIRO;NE;BA;BAHIA;CAMACARI;GNV;3.99
2022;1;JANEIRO;NE;BA;BAHIA;EUNAPOLIS;DIESEL;5.91
2022;1;JANEIRO;NE;BA;BAHIA;EUNAPOLIS;DIESEL S10;5.98
2022;1;JANEIRO;NE;BA;BAHIA;EUNAPOLIS;ETANOL;5.68
2022;1;JANEIRO;NE;BA;BAHIA;EUNAPOLIS;GASOLINA;7.33
2022;1;JANEIRO;NE;BA;BAHIA;EUNAPOLIS;GASOLINA ADITIVADA;7.5
2022;1;JANEIRO;NE;BA;BAHIA;FEIRA DE SANTANA;DIESEL;5.5
2022;1;JANEIRO;NE;BA;BAHIA;FEIRA DE SANTANA;DIESEL S10;5.53
2022;1;JANEIRO;NE;BA;BAHIA;FEIRA DE SANTANA;ETANOL;5.27
2022;1;JANEIRO;NE;BA;BAHIA;FEIRA DE SANTANA;GASOLINA;6.65
2022;1;JANEIRO;NE;BA;BAHIA;FEIRA DE SANTANA;GASOLINA ADITIVADA;6.78
2022;1;JANEIRO;NE;BA;BAHIA;FEIRA DE SANTANA;GNV;4.12
2022;1;JANEIRO;NE;BA;BAHIA;GUANAMBI;DIESEL;5.78
2022;1;JANEIRO;NE;BA;BAHIA;GUANAMBI;DIESEL S10;5.84
2022;1;JANEIRO;NE;BA;BAHIA;GUANAMBI;ETANOL;5.22
2022;1;JANEIRO;NE;BA;BAHIA;GUANAMBI;GASOLINA;7.05
2022;1;JANEIRO;NE;BA;BAHIA;GUANAMBI;GASOLINA ADITIVADA;7.06
2022;1;JANEIRO;NE;BA;BAHIA;ILHEUS;DIESEL;5.88
2022;1;JANEIRO;NE;BA;BAHIA;ILHEUS;DIESEL S10;6.05
2022;1;JANEIRO;NE;BA;BAHIA;ILHEUS;ETANOL;5.74
2022;1;JANEIRO;NE;BA;BAHIA;ILHEUS;GASOLINA;7.06
2022;1;JANEIRO;NE;BA;BAHIA;ILHEUS;GASOLINA ADITIVADA;7.07
2022;1;JANEIRO;NE;BA;BAHIA;IRECE;DIESEL;5.65
2022;1;JANEIRO;NE;BA;BAHIA;IRECE;DIESEL S10;5.75
2022;1;JANEIRO;NE;BA;BAHIA;IRECE;ETANOL;5.23
2022;1;JANEIRO;NE;BA;BAHIA;IRECE;GASOLINA;6.84
2022;1;JANEIRO;NE;BA;BAHIA;IRECE;GASOLINA ADITIVADA;6.92
2022;1;JANEIRO;NE;BA;BAHIA;ITABUNA;DIESEL;5.62
2022;1;JANEIRO;NE;BA;BAHIA;ITABUNA;DIESEL S10;5.69
2022;1;JANEIRO;NE;BA;BAHIA;ITABUNA;ETANOL;5.64
2022;1;JANEIRO;NE;BA;BAHIA;ITABUNA;GASOLINA;6.97
2022;1;JANEIRO;NE;BA;BAHIA;ITABUNA;GASOLINA ADITIVADA;7.0
2022;1;JANEIRO;NE;BA;BAHIA;JEQUIE;DIESEL;5.78
2022;1;JANEIRO;NE;BA;BAHIA;JEQUIE;DIESEL S10;5.81
2022;1;JANEIRO;NE;BA;BAHIA;JEQUIE;ETANOL;5.66
2022;1;JANEIRO;NE;BA;BAHIA;JEQUIE;GASOLINA;6.96
2022;1;JANEIRO;NE;BA;BAHIA;JEQUIE;GASOLINA ADITIVADA;7.02
2022;1;JANEIRO;NE;BA;BAHIA;JUAZEIRO;DIESEL;5.84
2022;1;JANEIRO;NE;BA;BAHIA;JUAZEIRO;DIESEL S10;5.85
2022;1;JANEIRO;NE;BA;BAHIA;JUAZEIRO;ETANOL;5.99
2022;1;JANEIRO;NE;BA;BAHIA;JUAZEIRO;GASOLINA;7.3
2022;1;JANEIRO;NE;BA;BAHIA;JUAZEIRO;GASOLINA ADITIVADA;7.43
2022;1;JANEIRO;NE;BA;BAHIA;LAURO DE FREITAS;DIESEL;5.47
2022;1;JANEIRO;NE;BA;BAHIA;LAURO DE FREITAS;DIESEL S10;5.6
2022;1;JANEIRO;NE;BA;BAHIA;LAURO DE FREITAS;ETANOL;5.46
2022;1;JANEIRO;NE;BA;BAHIA;LAURO DE FREITAS;GASOLINA;6.75
2022;1;JANEIRO;NE;BA;BAHIA;LAURO DE FREITAS;GASOLINA ADITIVADA;6.9
2022;1;JANEIRO;NE;BA;BAHIA;PAULO AFONSO;DIESEL;5.67
2022;1;JANEIRO;NE;BA;BAHIA;PAULO AFONSO;DIESEL S10;5.77
2022;1;JANEIRO;NE;BA;BAHIA;PAULO AFONSO;ETANOL;5.36
2022;1;JANEIRO;NE;BA;BAHIA;PAULO AFONSO;GASOLINA;6.86
2022;1;JANEIRO;NE;BA;BAHIA;PAULO AFONSO;GASOLINA ADITIVADA;6.97
2022;1;JANEIRO;NE;BA;BAHIA;SALVADOR;DIESEL;5.62
2022;1;JANEIRO;NE;BA;BAHIA;SALVADOR;DIESEL S10;5.74
2022;1;JANEIRO;NE;BA;BAHIA;SALVADOR;ETANOL;5.5
2022;1;JANEIRO;NE;BA;BAHIA;SALVADOR;GASOLINA;6.81
2022;1;JANEIRO;NE;BA;BAHIA;SALVADOR;GASOLINA ADITIVADA;6.93
2022;1;JANEIRO;NE;BA;BAHIA;SALVADOR;GNV;4.08
2022;1;JANEIRO;NE;BA;BAHIA;SERRINHA;DIESEL;5.48
2022;1;JANEIRO;NE;BA;BAHIA;SERRINHA;DIESEL S10;5.79
2022;1;JANEIRO;NE;BA;BAHIA;SERRINHA;ETANOL;5.65
2022;1;JANEIRO;NE;BA;BAHIA;SERRINHA;GASOLINA;6.71
2022;1;JANEIRO;NE;BA;BAHIA;SERRINHA;GASOLINA ADITIVADA;6.75
2022;1;JANEIRO;NE;BA;BAHIA;SIMOES FILHO;DIESEL;5.61
2022;1;JANEIRO;NE;BA;BAHIA;SIMOES FILHO;DIESEL S10;5.67
2022;1;JANEIRO;NE;BA;BAHIA;SIMOES FILHO;ETANOL;5.49
2022;1;JANEIRO;NE;BA;BAHIA;SIMOES FILHO;GASOLINA;6.71
2022;1;JANEIRO;NE;BA;BAHIA;SIMOES FILHO;GASOLINA ADITIVADA;6.8
2022;1;JANEIRO;NE;BA;BAHIA;SIMOES FILHO;GNV;4.04
2022;1;JANEIRO;NE;BA;BAHIA;VITORIA DA CONQUISTA;DIESEL;5.66
2022;1;JANEIRO;NE;BA;BAHIA;VITORIA DA CONQUISTA;DIESEL S10;5.77
2022;1;JANEIRO;NE;BA;BAHIA;VITORIA DA CONQUISTA;ETANOL;5.59
2022;1;JANEIRO;NE;BA;BAHIA;VITORIA DA CONQUISTA;GASOLINA;7.14
2022;1;JANEIRO;NE;BA;BAHIA;VITORIA DA CONQUISTA;GASOLINA ADITIVADA;7.19
2022;1;JANEIRO;NE;BA;BAHIA;VITORIA DA CONQUISTA;GNV;5.59
2022;1;JANEIRO;NE;CE;CEARÁ;CAUCAIA;DIESEL;5.77
2022;1;JANEIRO;NE;CE;CEARÁ;CAUCAIA;DIESEL S10;5.63
2022;1;JANEIRO;NE;CE;CEARÁ;CAUCAIA;ETANOL;5.56
2022;1;JANEIRO;NE;CE;CEARÁ;CAUCAIA;GASOLINA;6.57
2022;1;JANEIRO;NE;CE;CEARÁ;CAUCAIA;GASOLINA ADITIVADA;6.74
2022;1;JANEIRO;NE;CE;CEARÁ;CRATEUS;DIESEL;5.66
2022;1;JANEIRO;NE;CE;CEARÁ;CRATEUS;DIESEL S10;6.03
2022;1;JANEIRO;NE;CE;CEARÁ;CRATEUS;ETANOL;6.1
2022;1;JANEIRO;NE;CE;CEARÁ;CRATEUS;GASOLINA;7.09
2022;1;JANEIRO;NE;CE;CEARÁ;CRATEUS;GASOLINA ADITIVADA;7.16
2022;1;JANEIRO;NE;CE;CEARÁ;CRATO;DIESEL;5.56
2022;1;JANEIRO;NE;CE;CEARÁ;CRATO;DIESEL S10;5.83
2022;1;JANEIRO;NE;CE;CEARÁ;CRATO;ETANOL;5.55
2022;1;JANEIRO;NE;CE;CEARÁ;CRATO;GASOLINA;6.67
2022;1;JANEIRO;NE;CE;CEARÁ;CRATO;GASOLINA ADITIVADA;6.69
2022;1;JANEIRO;NE;CE;CEARÁ;FORTALEZA;DIESEL;5.74
2022;1;JANEIRO;NE;CE;CEARÁ;FORTALEZA;DIESEL S10;5.71
2022;1;JANEIRO;NE;CE;CEARÁ;FORTALEZA;ETANOL;5.61
2022;1;JANEIRO;NE;CE;CEARÁ;FORTALEZA;GASOLINA;6.59
2022;1;JANEIRO;NE;CE;CEARÁ;FORTALEZA;GASOLINA ADITIVADA;6.76
2022;1;JANEIRO;NE;CE;CEARÁ;FORTALEZA;GNV;4.87
2022;1;JANEIRO;NE;CE;CEARÁ;IGUATU;DIESEL;6.14
2022;1;JANEIRO;NE;CE;CEARÁ;IGUATU;DIESEL S10;6.1
2022;1;JANEIRO;NE;CE;CEARÁ;IGUATU;ETANOL;5.58
2022;1;JANEIRO;NE;CE;CEARÁ;IGUATU;GASOLINA;6.96
2022;1;JANEIRO;NE;CE;CEARÁ;IGUATU;GASOLINA ADITIVADA;6.96
2022;1;JANEIRO;NE;CE;CEARÁ;ITAPIPOCA;DIESEL S10;6.1
2022;1;JANEIRO;NE;CE;CEARÁ;ITAPIPOCA;ETANOL;5.96
2022;1;JANEIRO;NE;CE;CEARÁ;ITAPIPOCA;GASOLINA;7.16
2022;1;JANEIRO;NE;CE;CEARÁ;ITAPIPOCA;GASOLINA ADITIVADA;7.17
2022;1;JANEIRO;NE;CE;CEARÁ;JUAZEIRO DO NORTE;DIESEL;5.66
2022;1;JANEIRO;NE;CE;CEARÁ;JUAZEIRO DO NORTE;DIESEL S10;5.87
2022;1;JANEIRO;NE;CE;CEARÁ;JUAZEIRO DO NORTE;ETANOL;5.6
2022;1;JANEIRO;NE;CE;CEARÁ;JUAZEIRO DO NORTE;GASOLINA;6.63
2022;1;JANEIRO;NE;CE;CEARÁ;JUAZEIRO DO NORTE;GASOLINA ADITIVADA;6.76
2022;1;JANEIRO;NE;CE;CEARÁ;LIMOEIRO DO NORTE;DIESEL;5.84
2022;1;JANEIRO;NE;CE;CEARÁ;LIMOEIRO DO NORTE;DIESEL S10;5.91
2022;1;JANEIRO;NE;CE;CEARÁ;LIMOEIRO DO NORTE;ETANOL;5.65
2022;1;JANEIRO;NE;CE;CEARÁ;LIMOEIRO DO NORTE;GASOLINA;7.09
2022;1;JANEIRO;NE;CE;CEARÁ;LIMOEIRO DO NORTE;GASOLINA ADITIVADA;7.09
2022;1;JANEIRO;NE;CE;CEARÁ;MARACANAU;DIESEL;5.52
2022;1;JANEIRO;NE;CE;CEARÁ;MARACANAU;DIESEL S10;5.57
2022;1;JANEIRO;NE;CE;CEARÁ;MARACANAU;ETANOL;5.42
2022;1;JANEIRO;NE;CE;CEARÁ;MARACANAU;GASOLINA;6.5
2022;1;JANEIRO;NE;CE;CEARÁ;MARACANAU;GASOLINA ADITIVADA;6.69
2022;1;JANEIRO;NE;CE;CEARÁ;QUIXADA;DIESEL;5.56
2022;1;JANEIRO;NE;CE;CEARÁ;QUIXADA;DIESEL S10;5.65
2022;1;JANEIRO;NE;CE;CEARÁ;QUIXADA;ETANOL;5.62
2022;1;JANEIRO;NE;CE;CEARÁ;QUIXADA;GASOLINA;6.57
2022;1;JANEIRO;NE;CE;CEARÁ;QUIXADA;GASOLINA ADITIVADA;6.69
2022;1;JANEIRO;NE;MA;MARANHÃO;IMPERATRIZ;DIESEL;5.5
2022;1;JANEIRO;NE;MA;MARANHÃO;IMPERATRIZ;DIESEL S10;5.6
2022;1;JANEIRO;NE;MA;MARANHÃO;IMPERATRIZ;ETANOL;5.7
2022;1;JANEIRO;NE;MA;MARANHÃO;IMPERATRIZ;GASOLINA;6.54
2022;1;JANEIRO;NE;MA;MARANHÃO;IMPERATRIZ;GASOLINA ADITIVADA;6.71
2022;1;JANEIRO;NE;MA;MARANHÃO;SAO JOSE DE RIBAMAR;DIESEL;5.34
2022;1;JANEIRO;NE;MA;MARANHÃO;SAO JOSE DE RIBAMAR;DIESEL S10;5.42
2022;1;JANEIRO;NE;MA;MARANHÃO;SAO JOSE DE RIBAMAR;ETANOL;5.64
2022;1;JANEIRO;NE;MA;MARANHÃO;SAO JOSE DE RIBAMAR;GASOLINA;6.42
2022;1;JANEIRO;NE;MA;MARANHÃO;SAO JOSE DE RIBAMAR;GASOLINA ADITIVADA;6.54
2022;1;JANEIRO;NE;MA;MARANHÃO;SAO LUIS;DIESEL;5.5
2022;1;JANEIRO;NE;MA;MARANHÃO;SAO LUIS;DIESEL S10;5.52
2022;1;JANEIRO;NE;MA;MARANHÃO;SAO LUIS;ETANOL;5.71
2022;1;JANEIRO;NE;MA;MARANHÃO;SAO LUIS;GASOLINA;6.45
2022;1;JANEIRO;NE;MA;MARANHÃO;SAO LUIS;GASOLINA ADITIVADA;6.64
2022;1;JANEIRO;NE;PB;PARAÍBA;BAYEUX;DIESEL;5.58
2022;1;JANEIRO;NE;PB;PARAÍBA;BAYEUX;DIESEL S10;5.61
2022;1;JANEIRO;NE;PB;PARAÍBA;BAYEUX;ETANOL;5.26
2022;1;JANEIRO;NE;PB;PARAÍBA;BAYEUX;GASOLINA;6.55
2022;1;JANEIRO;NE;PB;PARAÍBA;BAYEUX;GASOLINA ADITIVADA;6.82
2022;1;JANEIRO;NE;PB;PARAÍBA;BAYEUX;GNV;4.79
2022;1;JANEIRO;NE;PB;PARAÍBA;CABEDELO;DIESEL;5.53
2022;1;JANEIRO;NE;PB;PARAÍBA;CABEDELO;DIESEL S10;5.65
2022;1;JANEIRO;NE;PB;PARAÍBA;CABEDELO;ETANOL;5.15
2022;1;JANEIRO;NE;PB;PARAÍBA;CABEDELO;GASOLINA;6.57
2022;1;JANEIRO;NE;PB;PARAÍBA;CABEDELO;GASOLINA ADITIVADA;6.67
2022;1;JANEIRO;NE;PB;PARAÍBA;CAMPINA GRANDE;DIESEL;5.43
2022;1;JANEIRO;NE;PB;PARAÍBA;CAMPINA GRANDE;DIESEL S10;5.59
2022;1;JANEIRO;NE;PB;PARAÍBA;CAMPINA GRANDE;ETANOL;4.94
2022;1;JANEIRO;NE;PB;PARAÍBA;CAMPINA GRANDE;GASOLINA;6.45
2022;1;JANEIRO;NE;PB;PARAÍBA;CAMPINA GRANDE;GASOLINA ADITIVADA;6.59
2022;1;JANEIRO;NE;PB;PARAÍBA;CAMPINA GRANDE;GNV;4.92
2022;1;JANEIRO;NE;PB;PARAÍBA;JOAO PESSOA;DIESEL;5.47
2022;1;JANEIRO;NE;PB;PARAÍBA;JOAO PESSOA;DIESEL S10;5.6
2022;1;JANEIRO;NE;PB;PARAÍBA;JOAO PESSOA;ETANOL;5.0
2022;1;JANEIRO;NE;PB;PARAÍBA;JOAO PESSOA;GASOLINA;6.48
2022;1;JANEIRO;NE;PB;PARAÍBA;JOAO PESSOA;GASOLINA ADITIVADA;6.59
2022;1;JANEIRO;NE;PB;PARAÍBA;JOAO PESSOA;GNV;4.75
2022;1;JANEIRO;NE;PB;PARAÍBA;SOUSA;DIESEL;5.58
2022;1;JANEIRO;NE;PB;PARAÍBA;SOUSA;DIESEL S10;5.74
2022;1;JANEIRO;NE;PB;PARAÍBA;SOUSA;ETANOL;5.2
2022;1;JANEIRO;NE;PB;PARAÍBA;SOUSA;GASOLINA;6.71
2022;1;JANEIRO;NE;PB;PARAÍBA;SOUSA;GASOLINA ADITIVADA;6.82
2022;1;JANEIRO;NE;PE;PERNAMBUCO;ARARIPINA;DIESEL S10;5.43
2022;1;JANEIRO;NE;PE;PERNAMBUCO;ARARIPINA;ETANOL;5.51
2022;1;JANEIRO;NE;PE;PERNAMBUCO;ARARIPINA;GASOLINA;6.99
2022;1;JANEIRO;NE;PE;PERNAMBUCO;ARARIPINA;GASOLINA ADITIVADA;7.05
2022;1;JANEIRO;NE;PE;PERNAMBUCO;BELO JARDIM;DIESEL;5.29
2022;1;JANEIRO;NE;PE;PERNAMBUCO;BELO JARDIM;DIESEL S10;5.3
2022;1;JANEIRO;NE;PE;PERNAMBUCO;BELO JARDIM;ETANOL;5.21
2022;1;JANEIRO;NE;PE;PERNAMBUCO;BELO JARDIM;GASOLINA;6.47
2022;1;JANEIRO;NE;PE;PERNAMBUCO;BELO JARDIM;GASOLINA ADITIVADA;6.59
2022;1;JANEIRO;NE;PE;PERNAMBUCO;CABO DE SANTO AGOSTINHO;DIESEL S10;5.45
2022;1;JANEIRO;NE;PE;PERNAMBUCO;CABO DE SANTO AGOSTINHO;ETANOL;5.12
2022;1;JANEIRO;NE;PE;PERNAMBUCO;CABO DE SANTO AGOSTINHO;GASOLINA;6.49
2022;1;JANEIRO;NE;PE;PERNAMBUCO;CABO DE SANTO AGOSTINHO;GASOLINA ADITIVADA;6.62
2022;1;JANEIRO;NE;PE;PERNAMBUCO;CABO DE SANTO AGOSTINHO;GNV;3.95
2022;1;JANEIRO;NE;PE;PERNAMBUCO;CARUARU;DIESEL S10;5.39
2022;1;JANEIRO;NE;PE;PERNAMBUCO;CARUARU;ETANOL;5.1
2022;1;JANEIRO;NE;PE;PERNAMBUCO;CARUARU;GASOLINA;6.4
2022;1;JANEIRO;NE;PE;PERNAMBUCO;CARUARU;GASOLINA ADITIVADA;6.57
2022;1;JANEIRO;NE;PE;PERNAMBUCO;GARANHUNS;DIESEL;5.5
2022;1;JANEIRO;NE;PE;PERNAMBUCO;GARANHUNS;DIESEL S10;5.3
2022;1;JANEIRO;NE;PE;PERNAMBUCO;GARANHUNS;ETANOL;5.12
2022;1;JANEIRO;NE;PE;PERNAMBUCO;GARANHUNS;GASOLINA;6.36
2022;1;JANEIRO;NE;PE;PERNAMBUCO;GARANHUNS;GASOLINA ADITIVADA;6.6
2022;1;JANEIRO;NE;PE;PERNAMBUCO;GOIANA;DIESEL S10;5.37
2022;1;JANEIRO;NE;PE;PERNAMBUCO;GOIANA;ETANOL;5.1
2022;1;JANEIRO;NE;PE;PERNAMBUCO;GOIANA;GASOLINA;6.47
2022;1;JANEIRO;NE;PE;PERNAMBUCO;GOIANA;GASOLINA ADITIVADA;6.64
2022;1;JANEIRO;NE;PE;PERNAMBUCO;GOIANA;GNV;3.98
2022;1;JANEIRO;NE;PE;PERNAMBUCO;IGARASSU;DIESEL;4.07
2022;1;JANEIRO;NE;PE;PERNAMBUCO;IGARASSU;DIESEL S10;5.33
2022;1;JANEIRO;NE;PE;PERNAMBUCO;IGARASSU;ETANOL;5.07
2022;1;JANEIRO;NE;PE;PERNAMBUCO;IGARASSU;GASOLINA;6.49
2022;1;JANEIRO;NE;PE;PERNAMBUCO;IGARASSU;GASOLINA ADITIVADA;6.61
2022;1;JANEIRO;NE;PE;PERNAMBUCO;IGARASSU;GNV;3.95
2022;1;JANEIRO;NE;PE;PERNAMBUCO;JABOATAO DOS GUARARAPES;DIESEL;5.23
2022;1;JANEIRO;NE;PE;PERNAMBUCO;JABOATAO DOS GUARARAPES;DIESEL S10;5.41
2022;1;JANEIRO;NE;PE;PERNAMBUCO;JABOATAO DOS GUARARAPES;ETANOL;5.04
2022;1;JANEIRO;NE;PE;PERNAMBUCO;JABOATAO DOS GUARARAPES;GASOLINA;6.43
2022;1;JANEIRO;NE;PE;PERNAMBUCO;JABOATAO DOS GUARARAPES;GASOLINA ADITIVADA;6.63
2022;1;JANEIRO;NE;PE;PERNAMBUCO;JABOATAO DOS GUARARAPES;GNV;3.95
2022;1;JANEIRO;NE;PE;PERNAMBUCO;LAJEDO;DIESEL S10;5.3
2022;1;JANEIRO;NE;PE;PERNAMBUCO;LAJEDO;ETANOL;5.01
2022;1;JANEIRO;NE;PE;PERNAMBUCO;LAJEDO;GASOLINA;6.32
2022;1;JANEIRO;NE;PE;PERNAMBUCO;LAJEDO;GASOLINA ADITIVADA;6.47
2022;1;JANEIRO;NE;PE;PERNAMBUCO;OLINDA;DIESEL S10;5.46
2022;1;JANEIRO;NE;PE;PERNAMBUCO;OLINDA;ETANOL;5.11
2022;1;JANEIRO;NE;PE;PERNAMBUCO;OLINDA;GASOLINA;6.54
2022;1;JANEIRO;NE;PE;PERNAMBUCO;OLINDA;GASOLINA ADITIVADA;6.67
2022;1;JANEIRO;NE;PE;PERNAMBUCO;OLINDA;GNV;3.95
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PAULISTA;DIESEL S10;5.37
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PAULISTA;ETANOL;5.04
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PAULISTA;GASOLINA;6.49
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PAULISTA;GASOLINA ADITIVADA;6.62
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PAULISTA;GNV;3.95
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PETROLINA;DIESEL;5.79
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PETROLINA;DIESEL S10;5.81
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PETROLINA;ETANOL;5.9
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PETROLINA;GASOLINA;7.28
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PETROLINA;GASOLINA ADITIVADA;7.36
2022;1;JANEIRO;NE;PE;PERNAMBUCO;PETROLINA;GNV;3.96
2022;1;JANEIRO;NE;PE;PERNAMBUCO;RECIFE;DIESEL S10;5.45
2022;1;JANEIRO;NE;PE;PERNAMBUCO;RECIFE;ETANOL;5.09
2022;1;JANEIRO;NE;PE;PERNAMBUCO;RECIFE;GASOLINA;6.51
2022;1;JANEIRO;NE;PE;PERNAMBUCO;RECIFE;GASOLINA ADITIVADA;6.68
2022;1;JANEIRO;NE;PE;PERNAMBUCO;RECIFE;GNV;3.95
2022;1;JANEIRO;NE;PE;PERNAMBUCO;SANTA CRUZ DO CAPIBARIBE;DIESEL;5.47
2022;1;JANEIRO;NE;PE;PERNAMBUCO;SANTA CRUZ DO CAPIBARIBE;DIESEL S10;5.49
2022;1;JANEIRO;NE;PE;PERNAMBUCO;SANTA CRUZ DO CAPIBARIBE;ETANOL;5.19
2022;1;JANEIRO;NE;PE;PERNAMBUCO;SANTA CRUZ DO CAPIBARIBE;GASOLINA;6.52
2022;1;JANEIRO;NE;PE;PERNAMBUCO;SANTA CRUZ DO CAPIBARIBE;GASOLINA ADITIVADA;6.59
2022;1;JANEIRO;NE;PE;PERNAMBUCO;SERRA TALHADA;DIESEL;5.48
2022;1;JANEIRO;NE;PE;PERNAMBUCO;SERRA TALHADA;DIESEL S10;5.4
2022;1;JANEIRO;NE;PE;PERNAMBUCO;SERRA TALHADA;ETANOL;5.21
2022;1;JANEIRO;NE;PE;PERNAMBUCO;SERRA TALHADA;GASOLINA;6.55
2022;1;JANEIRO;NE;PE;PERNAMBUCO;SERRA TALHADA;GASOLINA ADITIVADA;6.54
2022;1;JANEIRO;NE;PE;PERNAMBUCO;VITORIA DE SANTO ANTAO;DIESEL;5.56
2022;1;JANEIRO;NE;PE;PERNAMBUCO;VITORIA DE SANTO ANTAO;DIESEL S10;5.4
2022;1;JANEIRO;NE;PE;PERNAMBUCO;VITORIA DE SANTO ANTAO;ETANOL;5.04
2022;1;JANEIRO;NE;PE;PERNAMBUCO;VITORIA DE SANTO ANTAO;GASOLINA;6.48
2022;1;JANEIRO;NE;PE;PERNAMBUCO;VITORIA DE SANTO ANTAO;GASOLINA ADITIVADA;6.68
2022;1;JANEIRO;NE;PE;PERNAMBUCO;VITORIA DE SANTO ANTAO;GNV;3.95
2022;1;JANEIRO;NE;PI;PIAUÍ;PARNAIBA;DIESEL;5.85
2022;1;JANEIRO;NE;PI;PIAUÍ;PARNAIBA;DIESEL S10;5.98
2022;1;JANEIRO;NE;PI;PIAUÍ;PARNAIBA;ETANOL;5.61
2022;1;JANEIRO;NE;PI;PIAUÍ;PARNAIBA;GASOLINA;7.18
2022;1;JANEIRO;NE;PI;PIAUÍ;PARNAIBA;GASOLINA ADITIVADA;7.34
