ANO;MES;NM_MES;PRODUTO;NM_ESTADO;MUNICIPIO;VL_MEDIO_VENDA
2022;1;JANEIRO;DIESEL;SÃO PAULO;SANTA BARBARA D'OESTE;5.3
2022;1;JANEIRO;DIESEL;SÃO PAULO;SANTA CRUZ DO RIO PARDO;5.61
2022;1;JANEIRO;DIESEL;SÃO PAULO;SANTO ANDRE;5.43
2022;1;JANEIRO;DIESEL;SÃO PAULO;SANTOS;5.54
2022;1;JANEIRO;DIESEL;SÃO PAULO;SAO BERNARDO DO CAMPO;5.46
2022;1;JANEIRO;DIESEL;SÃO PAULO;SAO CAETANO DO SUL;5.51
2022;1;JANEIRO;DIESEL;SÃO PAULO;SAO CARLOS;5.32
2022;1;JANEIRO;DIESEL;SÃO PAULO;SAO JOAO DA BOA VISTA;5.31
2022;1;JANEIRO;DIESEL;SÃO PAULO;SAO JOSE DO RIO PRETO;5.37
2022;1;JANEIRO;DIESEL;SÃO PAULO;SAO JOSE DOS CAMPOS;5.25
2022;1;JANEIRO;DIESEL;SÃO PAULO;SAO PAULO;5.37
2022;1;JANEIRO;DIESEL;SÃO PAULO;SAO ROQUE;5.38
2022;1;JANEIRO;DIESEL;SÃO PAULO;SAO VICENTE;5.33
2022;1;JANEIRO;DIESEL;SÃO PAULO;SERTAOZINHO;5.75
2022;1;JANEIRO;DIESEL;SÃO PAULO;SOROCABA;5.5
2022;1;JANEIRO;DIESEL;SÃO PAULO;SUMARE;5.37
2022;1;JANEIRO;DIESEL;SÃO PAULO;SUZANO;5.26
2022;1;JANEIRO;DIESEL;SÃO PAULO;TABOAO DA SERRA;5.39
2022;1;JANEIRO;DIESEL;SÃO PAULO;TATUI;5.41
2022;1;JANEIRO;DIESEL;SÃO PAULO;TAUBATE;5.41
2022;1;JANEIRO;DIESEL;SÃO PAULO;TUPA;5.51
2022;1;JANEIRO;DIESEL;SÃO PAULO;UBATUBA;5.72
2022;1;JANEIRO;DIESEL;SÃO PAULO;VALINHOS;5.37
2022;1;JANEIRO;DIESEL;SÃO PAULO;VARZEA PAULISTA;5.52
2022;1;JANEIRO;DIESEL;SÃO PAULO;VINHEDO;5.56
2022;1;JANEIRO;DIESEL;SÃO PAULO;VOTORANTIM;5.44
2022;1;JANEIRO;DIESEL;SÃO PAULO;VOTUPORANGA;5.52
2022;1;JANEIRO;DIESEL;TOCANTINS;ARAGUAINA;5.52
2022;1;JANEIRO;DIESEL;TOCANTINS;GURUPI;5.56
2022;1;JANEIRO;DIESEL;TOCANTINS;PALMAS;5.48
2022;1;JANEIRO;DIESEL;TOCANTINS;PORTO NACIONAL;5.57
2022;1;JANEIRO;DIESEL S10;ACRE;CRUZEIRO DO SUL;6.71
2022;1;JANEIRO;DIESEL S10;ACRE;RIO BRANCO;6.21
2022;1;JANEIRO;DIESEL S10;ALAGOAS;ARAPIRACA;5.62
2022;1;JANEIRO;DIESEL S10;ALAGOAS;DELMIRO GOUVEIA;6.13
2022;1;JANEIRO;DIESEL S10;ALAGOAS;MACEIO;5.62
2022;1;JANEIRO;DIESEL S10;ALAGOAS;PALMEIRA DOS INDIOS;5.78
2022;1;JANEIRO;DIESEL S10;AMAPÁ;MACAPA;5.7
2022;1;JANEIRO;DIESEL S10;AMAZONAS;ITACOATIARA;6.07
2022;1;JANEIRO;DIESEL S10;AMAZONAS;MANAUS;5.53
2022;1;JANEIRO;DIESEL S10;AMAZONAS;TEFE;6.38
2022;1;JANEIRO;DIESEL S10;BAHIA;BARREIRAS;5.82
2022;1;JANEIRO;DIESEL S10;BAHIA;BRUMADO;5.78
2022;1;JANEIRO;DIESEL S10;BAHIA;CAETITE;6.27
2022;1;JANEIRO;DIESEL S10;BAHIA;CAMACARI;5.66
2022;1;JANEIRO;DIESEL S10;BAHIA;EUNAPOLIS;5.98
2022;1;JANEIRO;DIESEL S10;BAHIA;FEIRA DE SANTANA;5.53
2022;1;JANEIRO;DIESEL S10;BAHIA;GUANAMBI;5.84
2022;1;JANEIRO;DIESEL S10;BAHIA;ILHEUS;6.05
2022;1;JANEIRO;DIESEL S10;BAHIA;IRECE;5.75
2022;1;JANEIRO;DIESEL S10;BAHIA;ITABUNA;5.69
2022;1;JANEIRO;DIESEL S10;BAHIA;JEQUIE;5.81
2022;1;JANEIRO;DIESEL S10;BAHIA;JUAZEIRO;5.85
2022;1;JANEIRO;DIESEL S10;BAHIA;LAURO DE FREITAS;5.6
2022;1;JANEIRO;DIESEL S10;BAHIA;PAULO AFONSO;5.77
2022;1;JANEIRO;DIESEL S10;BAHIA;SALVADOR;5.74
2022;1;JANEIRO;DIESEL S10;BAHIA;SERRINHA;5.79
2022;1;JANEIRO;DIESEL S10;BAHIA;SIMOES FILHO;5.67
2022;1;JANEIRO;DIESEL S10;BAHIA;VITORIA DA CONQUISTA;5.77
2022;1;JANEIRO;DIESEL S10;CEARÁ;CAUCAIA;5.63
2022;1;JANEIRO;DIESEL S10;CEARÁ;CRATEUS;6.03
2022;1;JANEIRO;DIESEL S10;CEARÁ;CRATO;5.83
2022;1;JANEIRO;DIESEL S10;CEARÁ;FORTALEZA;5.71
2022;1;JANEIRO;DIESEL S10;CEARÁ;IGUATU;6.1
2022;1;JANEIRO;DIESEL S10;CEARÁ;ITAPIPOCA;6.1
2022;1;JANEIRO;DIESEL S10;CEARÁ;JUAZEIRO DO NORTE;5.87
2022;1;JANEIRO;DIESEL S10;CEARÁ;LIMOEIRO DO NORTE;5.91
2022;1;JANEIRO;DIESEL S10;CEARÁ;MARACANAU;5.57
2022;1;JANEIRO;DIESEL S10;CEARÁ;QUIXADA;5.65
2022;1;JANEIRO;DIESEL S10;DISTRITO FEDERAL;BRASILIA;5.61
2022;1;JANEIRO;DIESEL S10;ESPIRITO SANTO;ARACRUZ;5.25
2022;1;JANEIRO;DIESEL S10;ESPIRITO SANTO;CACHOEIRO DE ITAPEMIRIM;5.85
2022;1;JANEIRO;DIESEL S10;ESPIRITO SANTO;CARIACICA;5.29
2022;1;JANEIRO;DIESEL S10;ESPIRITO SANTO;COLATINA;5.56
2022;1;JANEIRO;DIESEL S10;ESPIRITO SANTO;GUARAPARI;5.46
2022;1;JANEIRO;DIESEL S10;ESPIRITO SANTO;LINHARES;5.3
2022;1;JANEIRO;DIESEL S10;ESPIRITO SANTO;SAO MATEUS;5.29
2022;1;JANEIRO;DIESEL S10;ESPIRITO SANTO;SERRA;5.33
2022;1;JANEIRO;DIESEL S10;ESPIRITO SANTO;VILA VELHA;5.35
2022;1;JANEIRO;DIESEL S10;ESPIRITO SANTO;VITORIA;5.36
2022;1;JANEIRO;DIESEL S10;GOIÁS;AGUAS LINDAS DE GOIAS;5.76
2022;1;JANEIRO;DIESEL S10;GOIÁS;ANAPOLIS;5.6
2022;1;JANEIRO;DIESEL S10;GOIÁS;APARECIDA DE GOIANIA;5.51
2022;1;JANEIRO;DIESEL S10;GOIÁS;CALDAS NOVAS;5.68
2022;1;JANEIRO;DIESEL S10;GOIÁS;FORMOSA;5.86
2022;1;JANEIRO;DIESEL S10;GOIÁS;GOIANIA;5.66
2022;1;JANEIRO;DIESEL S10;GOIÁS;ITUMBIARA;5.63
2022;1;JANEIRO;DIESEL S10;GOIÁS;JATAI;5.77
2022;1;JANEIRO;DIESEL S10;GOIÁS;LUZIANIA;5.73
2022;1;JANEIRO;DIESEL S10;GOIÁS;MINEIROS;5.75
2022;1;JANEIRO;DIESEL S10;GOIÁS;MORRINHOS;5.69
2022;1;JANEIRO;DIESEL S10;GOIÁS;RIO VERDE;5.62
2022;1;JANEIRO;DIESEL S10;GOIÁS;TRINDADE;5.55
2022;1;JANEIRO;DIESEL S10;GOIÁS;VALPARAISO DE GOIAS;5.55
2022;1;JANEIRO;DIESEL S10;MARANHÃO;IMPERATRIZ;5.6
2022;1;JANEIRO;DIESEL S10;MARANHÃO;SAO JOSE DE RIBAMAR;5.42
2022;1;JANEIRO;DIESEL S10;MARANHÃO;SAO LUIS;5.52
2022;1;JANEIRO;DIESEL S10;MATO GROSSO;ALTA FLORESTA;6.5
2022;1;JANEIRO;DIESEL S10;MATO GROSSO;CACERES;5.73
2022;1;JANEIRO;DIESEL S10;MATO GROSSO;CUIABA;5.83
2022;1;JANEIRO;DIESEL S10;MATO GROSSO;RONDONOPOLIS;6.14
2022;1;JANEIRO;DIESEL S10;MATO GROSSO;SINOP;5.94
2022;1;JANEIRO;DIESEL S10;MATO GROSSO;SORRISO;6.08
2022;1;JANEIRO;DIESEL S10;MATO GROSSO;VARZEA GRANDE;5.76
2022;1;JANEIRO;DIESEL S10;MATO GROSSO DO SUL;CAMPO GRANDE;5.4
2022;1;JANEIRO;DIESEL S10;MATO GROSSO DO SUL;CORUMBA;6.06
2022;1;JANEIRO;DIESEL S10;MATO GROSSO DO SUL;COXIM;5.67
2022;1;JANEIRO;DIESEL S10;MATO GROSSO DO SUL;DOURADOS;5.4
2022;1;JANEIRO;DIESEL S10;MATO GROSSO DO SUL;PONTA PORA;5.61
2022;1;JANEIRO;DIESEL S10;MATO GROSSO DO SUL;TRES LAGOAS;5.7
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;ALFENAS;5.67
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;ARAGUARI;5.56
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;ARAXA;5.59
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;BARBACENA;5.59
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;BELO HORIZONTE;5.6
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;BETIM;5.39
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;BOM DESPACHO;5.42
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;CAMPO BELO;5.6
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;CONSELHEIRO LAFAIETE;5.61
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;CONTAGEM;5.49
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;CORONEL FABRICIANO;5.54
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;DIVINOPOLIS;5.41
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;FORMIGA;5.56
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;GOVERNADOR VALADARES;5.46
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;GUAXUPE;5.15
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;IPATINGA;5.53
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;ITAUNA;5.62
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;ITUIUTABA;5.66
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;JANUARIA;5.76
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;JOAO MONLEVADE;5.46
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;JOAO PINHEIRO;5.45
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;JUIZ DE FORA;5.58
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;LAVRAS;5.52
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;MANHUACU;5.66
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;MONTE CARMELO;5.6
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;MONTES CLAROS;5.55
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;MURIAE;5.59
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;OLIVEIRA;5.47
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;OURO PRETO;5.74
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;PARA DE MINAS;5.55
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;PARACATU;5.74
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;PASSOS;5.68
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;PATOS DE MINAS;5.68
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;PATROCINIO;5.76
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;POCOS DE CALDAS;5.55
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;POUSO ALEGRE;5.66
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;SAO JOAO DEL REI;5.59
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;SAO SEBASTIAO DO PARAISO;5.68
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;SETE LAGOAS;5.34
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;TEOFILO OTONI;5.5
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;TIMOTEO;5.5
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;TRES CORACOES;5.86
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;UBA;5.56
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;UBERABA;5.56
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;UBERLANDIA;5.58
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;UNAI;5.78
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;VARGINHA;5.77
2022;1;JANEIRO;DIESEL S10;MINAS GERAIS;VICOSA;5.79
2022;1;JANEIRO;DIESEL S10;PARANÁ;APUCARANA;5.45
2022;1;JANEIRO;DIESEL S10;PARANÁ;ARAPONGAS;5.47
2022;1;JANEIRO;DIESEL S10;PARANÁ;CAMBE;5.4
2022;1;JANEIRO;DIESEL S10;PARANÁ;CAMPO MOURAO;5.32
2022;1;JANEIRO;DIESEL S10;PARANÁ;CASCAVEL;5.42
2022;1;JANEIRO;DIESEL S10;PARANÁ;CASTRO;5.39
2022;1;JANEIRO;DIESEL S10;PARANÁ;CIANORTE;5.24
2022;1;JANEIRO;DIESEL S10;PARANÁ;COLOMBO;5.16
2022;1;JANEIRO;DIESEL S10;PARANÁ;CORNELIO PROCOPIO;5.3
2022;1;JANEIRO;DIESEL S10;PARANÁ;CURITIBA;5.22
2022;1;JANEIRO;DIESEL S10;PARANÁ;FOZ DO IGUACU;5.4
2022;1;JANEIRO;DIESEL S10;PARANÁ;FRANCISCO BELTRAO;5.3
2022;1;JANEIRO;DIESEL S10;PARANÁ;GUARAPUAVA;5.26
2022;1;JANEIRO;DIESEL S10;PARANÁ;LONDRINA;5.49
2022;1;JANEIRO;DIESEL S10;PARANÁ;MARINGA;5.35
2022;1;JANEIRO;DIESEL S10;PARANÁ;PARANAGUA;5.42
2022;1;JANEIRO;DIESEL S10;PARANÁ;PARANAVAI;5.39
2022;1;JANEIRO;DIESEL S10;PARANÁ;PINHAIS;5.21
2022;1;JANEIRO;DIESEL S10;PARANÁ;PONTA GROSSA;5.25
2022;1;JANEIRO;DIESEL S10;PARANÁ;SANTO ANTONIO DA PLATINA;5.36
2022;1;JANEIRO;DIESEL S10;PARANÁ;SAO JOSE DOS PINHAIS;5.21
2022;1;JANEIRO;DIESEL S10;PARANÁ;TOLEDO;5.37
2022;1;JANEIRO;DIESEL S10;PARANÁ;UMUARAMA;5.3
2022;1;JANEIRO;DIESEL S10;PARANÁ;UNIAO DA VITORIA;5.35
2022;1;JANEIRO;DIESEL S10;PARAÍBA;BAYEUX;5.61
2022;1;JANEIRO;DIESEL S10;PARAÍBA;CABEDELO;5.65
2022;1;JANEIRO;DIESEL S10;PARAÍBA;CAMPINA GRANDE;5.59
2022;1;JANEIRO;DIESEL S10;PARAÍBA;JOAO PESSOA;5.6
2022;1;JANEIRO;DIESEL S10;PARAÍBA;SOUSA;5.74
2022;1;JANEIRO;DIESEL S10;PARÁ;ABAETETUBA;5.63
2022;1;JANEIRO;DIESEL S10;PARÁ;ALENQUER;6.25
2022;1;JANEIRO;DIESEL S10;PARÁ;ALTAMIRA;5.77
2022;1;JANEIRO;DIESEL S10;PARÁ;ANANINDEUA;5.74
2022;1;JANEIRO;DIESEL S10;PARÁ;BELEM;5.93
2022;1;JANEIRO;DIESEL S10;PARÁ;BRAGANCA;5.77
2022;1;JANEIRO;DIESEL S10;PARÁ;CAMETA;5.93
2022;1;JANEIRO;DIESEL S10;PARÁ;CASTANHAL;5.64
2022;1;JANEIRO;DIESEL S10;PARÁ;CONCEICAO DO ARAGUAIA;6.0
2022;1;JANEIRO;DIESEL S10;PARÁ;ITAITUBA;5.69
2022;1;JANEIRO;DIESEL S10;PARÁ;MARABA;5.8
2022;1;JANEIRO;DIESEL S10;PARÁ;PARAGOMINAS;5.93
2022;1;JANEIRO;DIESEL S10;PARÁ;PARAUAPEBAS;6.09
2022;1;JANEIRO;DIESEL S10;PARÁ;REDENCAO;5.85
2022;1;JANEIRO;DIESEL S10;PARÁ;SANTAREM;5.88
2022;1;JANEIRO;DIESEL S10;PARÁ;XINGUARA;5.99
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;ARARIPINA;5.43
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;BELO JARDIM;5.3
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;CABO DE SANTO AGOSTINHO;5.45
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;CARUARU;5.39
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;GARANHUNS;5.3
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;GOIANA;5.37
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;IGARASSU;5.33
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;JABOATAO DOS GUARARAPES;5.41
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;LAJEDO;5.3
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;OLINDA;5.46
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;PAULISTA;5.37
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;PETROLINA;5.81
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;RECIFE;5.45
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;SANTA CRUZ DO CAPIBARIBE;5.49
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;SERRA TALHADA;5.4
2022;1;JANEIRO;DIESEL S10;PERNAMBUCO;VITORIA DE SANTO ANTAO;5.4
2022;1;JANEIRO;DIESEL S10;PIAUÍ;PARNAIBA;5.98
2022;1;JANEIRO;DIESEL S10;PIAUÍ;PIRIPIRI;5.81
2022;1;JANEIRO;DIESEL S10;PIAUÍ;TERESINA;5.65
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;ANGRA DOS REIS;5.9
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;ARARUAMA;5.51
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;BARRA MANSA;5.51
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;BELFORD ROXO;5.4
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;5.52
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;DUQUE DE CAXIAS;5.43
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;ITAGUAI;5.43
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;ITAPERUNA;5.49
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;NILOPOLIS;5.41
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;NITEROI;5.4
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;NOVA FRIBURGO;5.51
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;NOVA IGUACU;5.44
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;PETROPOLIS;5.53
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;RESENDE;5.55
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;RIO BONITO;5.48
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;RIO DE JANEIRO;5.43
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;SAO FRANCISCO DE ITABAPOANA;5.47
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;SAO GONCALO;5.38
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;SAO JOAO DE MERITI;5.4
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;SAQUAREMA;5.58
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;TERESOPOLIS;5.54
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;VALENCA;5.6
2022;1;JANEIRO;DIESEL S10;RIO DE JANEIRO;VOLTA REDONDA;5.58
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;ALEGRETE;5.7
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;ALVORADA;5.33
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;BAGE;6.12
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;BENTO GONCALVES;5.45
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;CACHOEIRA DO SUL;5.57
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;CACHOEIRINHA;5.23
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;CANOAS;5.3
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;CAXIAS DO SUL;5.55
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;CRUZ ALTA;5.46
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;ERECHIM;5.56
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;ESTEIO;5.44
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;GRAVATAI;5.2
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;GUAIBA;5.51
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;IJUI;5.39
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;LAJEADO;5.26
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;NOVO HAMBURGO;5.24
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;OSORIO;5.22
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;PASSO FUNDO;5.51
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;PELOTAS;5.59
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;PORTO ALEGRE;5.38
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;RIO GRANDE;5.77
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;SANTA CRUZ DO SUL;5.53
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;SANTA MARIA;5.56
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;SANTA ROSA;5.44
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;SANTO ANGELO;5.5
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;SAO GABRIEL;5.54
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;SAO LEOPOLDO;5.25
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;SAO LUIZ GONZAGA;5.41
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;SAPIRANGA;5.28
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;SAPUCAIA DO SUL;5.21
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;TORRES;5.5
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;URUGUAIANA;5.6
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;VACARIA;5.58
2022;1;JANEIRO;DIESEL S10;RIO GRANDE DO SUL;VIAMAO;5.32
2022;1;JANEIRO;DIESEL S10;RONDÔNIA;CACOAL;5.78
2022;1;JANEIRO;DIESEL S10;RONDÔNIA;PIMENTA BUENO;5.94
2022;1;JANEIRO;DIESEL S10;RONDÔNIA;PORTO VELHO;5.81
2022;1;JANEIRO;DIESEL S10;RONDÔNIA;VILHENA;6.02
2022;1;JANEIRO;DIESEL S10;RORAIMA;BOA VISTA;5.81
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;ARARANGUA;5.34
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;BALNEARIO CAMBORIU;5.54
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;BIGUACU;5.49
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;BLUMENAU;5.42
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;BRUSQUE;5.42
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;CACADOR;5.54
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;CHAPECO;5.42
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;CONCORDIA;5.61
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;CRICIUMA;5.31
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;FLORIANOPOLIS;5.52
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;ITAJAI;5.54
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;JOINVILLE;5.5
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;LAGES;5.49
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;LAGUNA;5.39
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;MAFRA;5.43
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;PALHOCA;5.41
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;SAO JOSE;5.48
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;TUBARAO;5.31
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;VIDEIRA;5.43
2022;1;JANEIRO;DIESEL S10;SANTA CATARINA;XANXERE;5.32
2022;1;JANEIRO;DIESEL S10;SERGIPE;ARACAJU;5.73
2022;1;JANEIRO;DIESEL S10;SERGIPE;ITABAIANA;5.48
2022;1;JANEIRO;DIESEL S10;SERGIPE;NOSSA SENHORA DO SOCORRO;5.73
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;ADAMANTINA;5.57
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;AMERICANA;5.49
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;AMPARO;5.46
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;ARACATUBA;5.58
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;ARARAQUARA;5.52
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;ARARAS;5.43
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;ASSIS;5.63
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;ATIBAIA;5.45
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;AVARE;5.68
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;BARRETOS;5.67
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;BARUERI;5.66
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;BAURU;5.49
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;BEBEDOURO;5.4
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;BIRIGUI;5.52
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;BOTUCATU;5.48
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;BRAGANCA PAULISTA;5.51
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;CACAPAVA;5.38
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;CAMPINAS;5.43
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;CARAGUATATUBA;5.74
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;CARAPICUIBA;5.43
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;CATANDUVA;5.48
2022;1;JANEIRO;DIESEL S10;SÃO PAULO;COSMOPOLIS;5.54
